bql_arm,deposit,state_label,drug,dose_value,dose_unit,n0_stratum,plated_volume_uL,limit_log10,V_mL,P_T_ext_infinite,n_series,b_tail_median_log10_per_day,b_tail_q05_log10_per_day,b_tail_q95_log10_per_day,b_tail_identified,censored_fraction,H_log10_cells,Delta_median_days,Delta_q05_days,Delta_q95_days,Delta_units,T_ext_0368_days,T_ext_p95_days,T_ext_p99_days,extrapolation_depth_log10,terminal_variant,rate_units,V_source,scale_tag
censored,kaur,intracellular,apramycin,16.0,ug/mL,observed,10.0,2.0,1.0,0.022222222222222223,3,0.14027231855813252,0.050560691470124444,0.23378048230721601,True,0.0,2.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,1.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,kaur,intracellular,apramycin,16.0,ug/mL,observed,10.0,2.0,10.0,0.022222222222222223,3,0.14027231855813252,0.050560691470124444,0.23378048230721601,True,0.0,3.0,21.300004655204024,12.783564535408765,48.82173253822997,"days, conditional on b_tail>0, mean is undefined",46.47730354963115,55.63587533979815,60.66182456807294,2.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,kaur,intracellular,apramycin,16.0,ug/mL,observed,10.0,2.0,10.0,0.022222222222222223,3,0.14027231855813252,0.050560691470124444,0.23378048230721601,True,0.0,3.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,2.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,kaur,intracellular,apramycin,16.0,ug/mL,observed,10.0,2.0,10.0,0.022222222222222223,3,0.14027231855813252,0.050560691470124444,0.23378048230721601,True,0.0,3.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,2.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,kaur,intracellular,apramycin,16.0,ug/mL,observed,10.0,2.0,100.0,0.022222222222222223,3,0.14027231855813252,0.050560691470124444,0.23378048230721601,True,0.0,4.0,28.4000062069387,17.044752713878353,65.09564338430664,"days, conditional on b_tail>0, mean is undefined",53.57730510136582,62.735876891532826,67.76182611980761,3.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,kaur,intracellular,apramycin,16.0,ug/mL,observed,10.0,2.0,100.0,0.022222222222222223,3,0.14027231855813252,0.050560691470124444,0.23378048230721601,True,0.0,4.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,3.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,kaur,intracellular,apramycin,16.0,ug/mL,observed,10.0,2.0,100.0,0.022222222222222223,3,0.14027231855813252,0.050560691470124444,0.23378048230721601,True,0.0,4.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,3.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,kaur,intracellular,apramycin,16.0,ug/mL,observed,10.0,2.0,1000.0,0.022222222222222223,3,0.14027231855813252,0.050560691470124444,0.23378048230721601,True,0.0,5.0,35.50000775867338,21.30594089234794,81.36955423038329,"days, conditional on b_tail>0, mean is undefined",60.6773066531005,69.83587844326749,74.86182767154229,4.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,kaur,intracellular,apramycin,16.0,ug/mL,observed,10.0,2.0,1000.0,0.022222222222222223,3,0.14027231855813252,0.050560691470124444,0.23378048230721601,True,0.0,5.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,4.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,kaur,intracellular,apramycin,16.0,ug/mL,observed,10.0,2.0,1000.0,0.022222222222222223,3,0.14027231855813252,0.050560691470124444,0.23378048230721601,True,0.0,5.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,4.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,kaur,intracellular,apramycin,16.0,ug/mL,observed,2.5,2.6020599913279625,1.0,0.022222222222222223,3,0.14027231855813252,0.050560691470124444,0.23378048230721601,True,0.0,2.6020599913279625,18.474629976135247,11.087867274715393,42.34569231501427,"days, conditional on b_tail>0, mean is undefined",39.485842861422555,48.535873788063476,53.561823016338266,1.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,kaur,intracellular,apramycin,16.0,ug/mL,observed,2.5,2.6020599913279625,1.0,0.022222222222222223,3,0.14027231855813252,0.050560691470124444,0.23378048230721601,True,0.0,2.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",,,,1.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,kaur,intracellular,apramycin,16.0,ug/mL,observed,2.5,2.6020599913279625,1.0,0.022222222222222223,3,0.14027231855813252,0.050560691470124444,0.23378048230721601,True,0.0,2.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",,,,1.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,kaur,intracellular,apramycin,16.0,ug/mL,observed,2.5,2.6020599913279625,10.0,0.022222222222222223,3,0.14027231855813252,0.050560691470124444,0.23378048230721601,True,0.0,3.6020599913279625,25.574631527869922,15.349055453184981,58.61960316109092,"days, conditional on b_tail>0, mean is undefined",46.47730354963115,55.63587533979815,60.66182456807294,2.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,kaur,intracellular,apramycin,16.0,ug/mL,observed,2.5,2.6020599913279625,10.0,0.022222222222222223,3,0.14027231855813252,0.050560691470124444,0.23378048230721601,True,0.0,3.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",,,,2.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,kaur,intracellular,apramycin,16.0,ug/mL,observed,2.5,2.6020599913279625,10.0,0.022222222222222223,3,0.14027231855813252,0.050560691470124444,0.23378048230721601,True,0.0,3.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",,,,2.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,kaur,intracellular,apramycin,16.0,ug/mL,observed,2.5,2.6020599913279625,100.0,0.022222222222222223,3,0.14027231855813252,0.050560691470124444,0.23378048230721601,True,0.0,4.6020599913279625,32.6746330796046,19.61024363165457,74.89351400716758,"days, conditional on b_tail>0, mean is undefined",53.57730510136582,62.735876891532826,67.76182611980761,3.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,kaur,intracellular,apramycin,16.0,ug/mL,observed,2.5,2.6020599913279625,100.0,0.022222222222222223,3,0.14027231855813252,0.050560691470124444,0.23378048230721601,True,0.0,4.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",,,,3.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,kaur,intracellular,apramycin,16.0,ug/mL,observed,2.5,2.6020599913279625,100.0,0.022222222222222223,3,0.14027231855813252,0.050560691470124444,0.23378048230721601,True,0.0,4.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",,,,3.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,kaur,intracellular,apramycin,16.0,ug/mL,observed,2.5,2.6020599913279625,1000.0,0.022222222222222223,3,0.14027231855813252,0.050560691470124444,0.23378048230721601,True,0.0,5.6020599913279625,39.77463463133927,23.871431810124157,91.16742485324424,"days, conditional on b_tail>0, mean is undefined",60.6773066531005,69.83587844326749,74.86182767154229,4.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,kaur,intracellular,apramycin,16.0,ug/mL,observed,2.5,2.6020599913279625,1000.0,0.022222222222222223,3,0.14027231855813252,0.050560691470124444,0.23378048230721601,True,0.0,5.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",,,,4.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,kaur,intracellular,apramycin,16.0,ug/mL,observed,2.5,2.6020599913279625,1000.0,0.022222222222222223,3,0.14027231855813252,0.050560691470124444,0.23378048230721601,True,0.0,5.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",,,,4.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,kaur,intracellular,apramycin,32.0,ug/mL,observed,100.0,1.0,1.0,0.022222222222222223,3,0.17050428176074597,0.02542169898624864,0.2753981379143759,True,0.0,1.0,5.849665339309139,3.6157399654950515,35.951831791891294,"days, conditional on b_tail>0, mean is undefined",32.310436422911714,39.98498453363034,44.19654612185049,1.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,kaur,intracellular,apramycin,32.0,ug/mL,observed,100.0,1.0,1.0,0.022222222222222223,3,0.17050428176074597,0.02542169898624864,0.2753981379143759,True,0.0,1.0,8.96216100091144,4.903630339957528,16.6891421225231,"days, conditional on b_tail>0, mean is undefined",,,,1.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,kaur,intracellular,apramycin,32.0,ug/mL,observed,100.0,1.0,1.0,0.022222222222222223,3,0.17050428176074597,0.02542169898624864,0.2753981379143759,True,0.0,1.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,1.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,kaur,intracellular,apramycin,32.0,ug/mL,observed,100.0,1.0,10.0,0.022222222222222223,3,0.17050428176074597,0.02542169898624864,0.2753981379143759,True,0.0,2.0,11.699330678618278,7.231479930990103,71.90366358378259,"days, conditional on b_tail>0, mean is undefined",38.2599779828159,45.93452609353453,50.14608768175467,2.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,kaur,intracellular,apramycin,32.0,ug/mL,observed,100.0,1.0,10.0,0.022222222222222223,3,0.17050428176074597,0.02542169898624864,0.2753981379143759,True,0.0,2.0,22.2625539006911,22.2625539006911,22.2625539006911,"days, conditional on b_tail>0, mean is undefined",,,,2.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,kaur,intracellular,apramycin,32.0,ug/mL,observed,100.0,1.0,10.0,0.022222222222222223,3,0.17050428176074597,0.02542169898624864,0.2753981379143759,True,0.0,2.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,2.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,kaur,intracellular,apramycin,32.0,ug/mL,observed,100.0,1.0,100.0,0.022222222222222223,3,0.17050428176074597,0.02542169898624864,0.2753981379143759,True,0.0,3.0,17.54899601792742,10.847219896485154,107.8554953756739,"days, conditional on b_tail>0, mean is undefined",44.20951954272009,51.884067653438706,56.095629241658855,3.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,kaur,intracellular,apramycin,32.0,ug/mL,observed,100.0,1.0,100.0,0.022222222222222223,3,0.17050428176074597,0.02542169898624864,0.2753981379143759,True,0.0,3.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,3.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,kaur,intracellular,apramycin,32.0,ug/mL,observed,100.0,1.0,100.0,0.022222222222222223,3,0.17050428176074597,0.02542169898624864,0.2753981379143759,True,0.0,3.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,3.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,kaur,intracellular,apramycin,32.0,ug/mL,observed,100.0,1.0,1000.0,0.022222222222222223,3,0.17050428176074597,0.02542169898624864,0.2753981379143759,True,0.0,4.0,23.398661357236556,14.462959861980206,143.80732716756518,"days, conditional on b_tail>0, mean is undefined",50.15906110262427,57.833609213342896,62.045170801563046,4.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,kaur,intracellular,apramycin,32.0,ug/mL,observed,100.0,1.0,1000.0,0.022222222222222223,3,0.17050428176074597,0.02542169898624864,0.2753981379143759,True,0.0,4.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,4.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,kaur,intracellular,apramycin,32.0,ug/mL,observed,100.0,1.0,1000.0,0.022222222222222223,3,0.17050428176074597,0.02542169898624864,0.2753981379143759,True,0.0,4.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,4.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,kaur,intracellular,apramycin,32.0,ug/mL,observed,10.0,2.0,1.0,0.022222222222222223,3,0.17050428176074597,0.02542169898624864,0.2753981379143759,True,0.0,2.0,11.699330678618278,7.231479930990103,71.90366358378259,"days, conditional on b_tail>0, mean is undefined",32.310436422911714,39.98498453363034,44.19654612185049,1.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,kaur,intracellular,apramycin,32.0,ug/mL,observed,10.0,2.0,1.0,0.022222222222222223,3,0.17050428176074597,0.02542169898624864,0.2753981379143759,True,0.0,2.0,22.2625539006911,22.2625539006911,22.2625539006911,"days, conditional on b_tail>0, mean is undefined",,,,1.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,kaur,intracellular,apramycin,32.0,ug/mL,observed,10.0,2.0,1.0,0.022222222222222223,3,0.17050428176074597,0.02542169898624864,0.2753981379143759,True,0.0,2.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,1.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,kaur,intracellular,apramycin,32.0,ug/mL,observed,10.0,2.0,10.0,0.022222222222222223,3,0.17050428176074597,0.02542169898624864,0.2753981379143759,True,0.0,3.0,17.54899601792742,10.847219896485154,107.8554953756739,"days, conditional on b_tail>0, mean is undefined",38.2599779828159,45.93452609353453,50.14608768175467,2.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,kaur,intracellular,apramycin,32.0,ug/mL,observed,10.0,2.0,10.0,0.022222222222222223,3,0.17050428176074597,0.02542169898624864,0.2753981379143759,True,0.0,3.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,2.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
censored,kaur,intracellular,apramycin,32.0,ug/mL,observed,10.0,2.0,10.0,0.022222222222222223,3,0.17050428176074597,0.02542169898624864,0.2753981379143759,True,0.0,3.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,2.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
